cal_dt,rtl_week_beg_dt,TOT_GMB_PLAN,nonpaid_session,seo_session,crm_clicks,pla_spend,pla_impressions,pla_clicks,pla_igmb,pla_inorb,pla_iab,pla_norb,pla_ab,pla_irev,pla_trans_cnt,text_spend,text_impressions,text_clicks,text_igmb,text_inorb,text_iab,text_norb,text_ab,text_irev,text_trans_cnt,epn_spend,epn_clicks,epn_igmb,epn_inorb,epn_iab,epn_norb,epn_ab,epn_irev,epn_trans_cnt,app_spend,app_impressions,app_clicks,app_igmb,app_inorb,app_iab,app_norb,app_ab,app_irev,app_trans_cnt,social_spend,social_impressions,social_clicks,social_igmb,social_inorb,social_iab,social_norb,social_ab,social_irev,social_trans_cnt,display_spend,display_impressions,display_clicks,display_igmb,display_inorb,display_iab,display_norb,display_ab,display_irev,display_trans_cnt
2020/2/10,2020/2/9,95716155.58,34054354.00,2117783.00,15041429.00,278539.80,437627730.00,5322271.00,7037495.07,19818.49,30069.85,19428.00,34635.00,679955.21,159794.00,21124.32,8025606.00,295927.00,562086.67,1617.38,2266.45,1821.00,2950.00,53830.47,13345.00,223160.06,2765629.00,6174825.12,4800.55,7639.43,6109.00,12680.00,533444.57,158850.00,6222.97,601243.00,39574.00,22087.61,50.99,53.55,54.00,159.00,17670.09,354.00,64160.22,8184004.00,501684.00,440987.51,22.80,52.31,228.00,660.00,43444.54,43996.00,18348.86,11329760.00,149221.00,328691.89,132.02,138.85,97.00,197.00,29771.56,6148.00
2020/2/11,2020/2/9,93672967.97,32477630.00,2085951.00,13136158.00,287293.65,456214738.00,5395825.00,7018909.87,18844.94,28584.64,18474.00,32922.00,677488.38,154464.00,19261.67,7492861.00,269597.00,514949.85,1376.08,1934.42,1552.00,2512.00,48547.11,11752.00,223258.75,2751756.00,5790039.97,4489.66,7364.61,5652.00,12441.00,508652.72,153636.00,6174.06,562081.00,37620.00,18991.57,60.56,62.21,62.00,156.00,15193.26,279.00,73557.62,9054704.00,539730.00,455847.52,20.00,43.50,200.00,544.00,44127.77,42740.00,18654.62,11802379.00,147484.00,296985.06,123.78,130.54,89.00,188.00,27354.46,5931.00
2020/2/12,2020/2/9,94396796.09,32148165.00,2061860.00,13002450.00,242613.23,392518245.00,4803325.00,6786309.26,18220.48,27745.81,17862.00,31992.00,645268.20,146763.00,24513.72,8536579.00,305744.00,575151.73,1432.40,2055.24,1617.00,2700.00,53538.92,12981.00,218846.53,2638039.00,5838207.93,4565.36,7311.60,5778.00,12312.00,506730.62,154660.00,6125.02,562992.00,35099.00,21675.88,53.29,54.74,55.00,160.00,17340.70,355.00,109022.92,12278104.00,685500.00,431527.48,16.00,45.51,160.00,592.00,43757.59,45232.00,22797.97,14995978.00,168602.00,492750.56,184.72,191.62,114.00,215.00,32138.78,5804.00
2020/2/13,2020/2/9,87488794.43,31863329.00,1966039.00,13111130.00,268808.58,396205117.00,4762945.00,6463663.36,17893.16,27126.59,17542.00,31239.00,620823.39,144608.00,23565.86,8294539.00,292265.00,529503.54,1371.06,1959.93,1553.00,2592.00,50200.79,12205.00,196056.95,2777759.00,5355454.28,4475.89,7269.66,5670.00,12093.00,466140.13,141681.00,5094.34,464338.00,28765.00,22959.17,65.49,67.22,68.00,165.00,18367.33,381.00,119005.48,12508060.00,657338.00,479259.84,13.20,43.80,132.00,580.00,47097.68,45812.00,20535.16,12420531.00,141222.00,377121.93,240.74,246.68,141.00,228.00,37401.95,5285.00
2020/2/14,2020/2/9,81270106.41,29914959.00,1816167.00,12178004.00,231679.55,381808588.00,4467560.00,5653268.23,16105.63,24367.66,15792.00,28048.00,543968.30,127710.00,13005.02,4853130.00,181807.00,378635.64,945.16,1387.49,1071.00,1838.00,35782.86,9034.00,176097.03,2698512.00,5097346.97,4263.91,6880.65,5475.00,11499.00,443420.89,132684.00,6331.74,565034.00,31725.00,15671.06,39.06,40.99,41.00,138.00,12536.84,253.00,124186.16,12006166.00,589046.00,432126.82,18.00,46.14,180.00,592.00,40719.31,41960.00,9136.40,6241789.00,79057.00,312648.63,107.44,110.72,72.00,120.00,26056.54,3811.00
2020/2/15,2020/2/9,74281846.82,29716534.00,1999431.00,11255319.00,305035.09,501217896.00,5705716.00,6466351.26,19653.59,29999.32,19278.00,34625.00,633372.49,157023.00,31638.42,10115950.00,366578.00,571828.81,1660.01,2397.59,1893.00,3209.00,56132.50,15663.00,173227.76,3107430.00,4488670.18,4828.58,7459.45,5945.00,11994.00,422055.21,134114.00,4235.67,305435.00,19490.00,14439.22,42.01,44.07,43.00,133.00,11551.38,264.00,126370.34,13235936.00,670206.00,398023.09,11.20,41.53,112.00,556.00,39285.31,44160.00,21430.98,13950238.00,167938.00,420399.17,233.46,239.61,135.00,225.00,38287.55,6156.00
2020/2/16,2020/2/16,83440615.88,30450744.00,2111430.00,11462127.00,303408.93,451064954.00,5775183.00,6848858.54,19906.50,30747.71,19527.00,35609.00,667892.75,163281.00,41207.13,13106623.00,453713.00,732495.67,1956.85,2889.95,2228.00,3890.00,68524.27,18032.00,195443.31,3029158.00,4991099.66,4883.27,7843.28,5999.00,12825.00,469353.87,149823.00,6152.68,579317.00,38016.00,20713.57,55.67,58.42,57.00,174.00,16570.85,346.00,121593.88,12907046.00,729532.00,435104.98,21.20,63.00,212.00,824.00,44945.56,47240.00,21086.41,12668472.00,156194.00,454719.45,212.56,219.87,125.00,232.00,45805.84,6044.00
2020/2/17,2020/2/16,89971753.01,33213325.00,2192056.00,13696338.00,296147.00,449002965.00,5452558.00,7056356.88,19907.94,30422.20,19517.00,35114.00,677381.86,159019.00,41003.69,12010832.00,421730.00,774223.47,1831.40,2724.69,2078.00,3641.00,69257.25,17428.00,204162.97,2848161.00,5610474.48,4946.53,7967.20,6238.00,13295.00,508574.10,153195.00,6395.39,602511.00,38981.00,17601.94,42.98,45.12,44.00,140.00,14081.55,298.00,120532.98,12999170.00,830858.00,514092.38,19.60,54.84,196.00,712.00,50721.91,53512.00,28842.90,19037216.00,220809.00,478231.04,240.00,249.15,148.00,282.00,42227.55,7396.00
2020/2/18,2020/2/16,91527042.87,33110978.00,2111815.00,13768844.00,298729.77,432176304.00,5180695.00,7032634.42,18764.43,28951.75,18395.00,33508.00,666321.64,154107.00,38466.55,10869311.00,384585.00,666061.09,1713.25,2481.09,1942.00,3301.00,63661.60,16310.00,201715.03,2770939.00,5525244.49,4585.24,7266.55,5819.00,12112.00,486439.82,144710.00,6171.06,549757.00,34208.00,22841.46,50.77,52.70,52.00,166.00,18273.17,390.00,86930.06,8004544.00,490138.00,455733.51,10.80,22.55,108.00,280.00,44597.85,46144.00,28765.96,19297998.00,213859.00,477123.66,208.66,218.97,144.00,295.00,47007.38,8330.00
2020/2/19,2020/2/16,88862179.94,32154537.00,2056558.00,12774052.00,280927.41,422832982.00,5184826.00,6592057.43,18257.16,27911.92,17899.00,32221.00,630848.35,149607.00,55714.71,13259067.00,468361.00,789916.13,2001.68,2954.87,2277.00,3967.00,75006.41,19197.00,199594.23,2715741.00,5344021.39,4225.09,6785.13,5396.00,11461.00,470044.14,144131.00,6354.51,593319.00,41900.00,22656.54,59.14,61.75,61.00,185.00,18125.24,381.00,27776.40,4630448.00,298508.00,190805.93,2.80,5.26,28.00,64.00,19508.92,24580.00,25753.13,15582677.00,174525.00,430568.67,231.62,240.98,149.00,286.00,39016.10,7990.00
2020/2/20,2020/2/16,91016373.17,32651653.00,2029239.00,13428036.00,259598.78,418504607.00,5190900.00,6633978.15,18369.78,28046.78,18011.00,32366.00,638395.95,150846.00,53947.43,12436554.00,440490.00,806014.77,2077.91,3030.21,2359.00,4037.00,76165.23,19788.00,198804.98,2760934.00,5147764.10,4321.18,6962.27,5477.00,11746.00,464161.10,146577.00,6555.26,620959.00,45876.00,22234.25,46.93,48.72,48.00,150.00,17787.40,344.00,24306.22,5331710.00,254816.00,207926.95,2.40,5.41,24.00,68.00,20545.25,25956.00,23632.15,13231665.00,172974.00,406423.41,157.18,165.38,100.00,220.00,40189.55,8713.00
2020/2/21,2020/2/16,86476296.40,31672586.00,1968814.00,13044617.00,217460.37,390922487.00,4753238.00,6127693.61,17468.87,26305.25,17129.00,30237.00,586375.55,138407.00,59257.12,13015038.00,462426.00,807051.82,2161.39,3206.85,2455.00,4302.00,77245.18,21250.00,184651.10,2678269.00,4912922.72,4225.03,6819.90,5338.00,11449.00,445457.12,142126.00,3984.38,276760.00,21737.00,18224.84,50.75,52.40,52.00,144.00,14579.87,275.00,19139.48,4904480.00,209196.00,195606.60,4.80,7.81,48.00,92.00,19912.34,25384.00,22393.82,12350242.00,156712.00,342313.31,165.14,171.63,113.00,208.00,35351.10,6352.00
2020/2/22,2020/2/16,78461751.73,30146570.00,2034036.00,11481724.00,268149.36,457952026.00,5486727.00,6809175.67,20100.34,30760.89,19718.00,35532.00,659769.43,160681.00,58894.31,13997378.00,492448.00,783274.32,2285.42,3343.96,2608.00,4491.00,77074.19,21373.00,176350.17,2587989.00,4449112.01,4355.52,7154.11,5404.00,11883.00,419328.90,138576.00,4243.69,317288.00,23761.00,17485.02,48.87,50.86,50.00,144.00,13988.02,322.00,18538.94,4328854.00,206926.00,176154.12,4.40,5.77,44.00,64.00,17687.85,23388.00,25298.14,12916260.00,165087.00,391230.39,192.70,200.35,118.00,230.00,38047.78,5940.00
2020/2/23,2020/2/23,87194944.10,30633774.00,2126853.00,11573422.00,276244.83,469765392.00,5767433.00,7511372.24,21315.76,32821.66,20908.00,37976.00,721633.60,175032.00,54783.66,14044938.00,484163.00,823595.96,2352.18,3433.32,2678.00,4608.00,81037.24,21977.00,213036.97,2635300.00,5142556.72,4830.41,7817.42,5941.00,13048.00,476564.43,155108.00,4105.05,343900.00,25350.00,18072.74,58.65,60.23,60.00,154.00,14458.20,348.00,18160.04,3299058.00,226862.00,191164.92,1.60,3.79,16.00,48.00,19780.70,25800.00,28657.49,15344041.00,190736.00,457249.46,212.20,220.87,127.00,254.00,45532.51,6732.00
2020/2/24,2020/2/23,99798430.39,34195393.00,2161340.00,15055085.00,264569.95,427386390.00,5210887.00,7548048.71,20383.79,30944.57,19982.00,35649.00,714206.80,165182.00,48572.55,11801766.00,405314.00,767107.40,2149.57,3086.58,2433.00,4065.00,74491.75,18577.00,234336.66,2618525.00,6088124.94,4815.26,7871.60,6083.00,13145.00,558606.28,164205.00,4000.40,294315.00,19372.00,20497.71,53.75,55.68,55.00,146.00,16398.17,353.00,18059.08,2693354.00,202160.00,145477.76,2.70,3.93,27.00,45.00,14346.47,18015.00,31534.19,18101149.00,201009.00,541547.15,286.04,296.63,170.00,325.00,48617.00,7638.00
2020/2/25,2020/2/23,100465577.96,33041796.00,2119949.00,13399641.00,264503.85,427277913.00,5166485.00,8036524.81,21939.63,33144.87,21506.00,38128.00,769774.64,175747.00,58956.84,12555397.00,428540.00,963622.24,2834.73,4039.42,3224.00,5368.00,95835.08,21799.00,237467.94,2583829.00,6121475.25,5040.89,8022.19,6305.00,13243.00,549937.08,161682.00,3888.30,267968.00,21173.00,20987.32,55.70,57.96,57.00,161.00,16789.85,314.00,22013.36,3013082.00,202946.00,159455.05,4.80,6.85,48.00,78.00,15852.24,17526.00,36606.65,19784824.00,232552.00,636807.41,243.02,255.45,147.00,329.00,60570.22,8563.00
2020/2/26,2020/2/23,110107835.24,33176993.00,2118817.00,13378188.00,288707.21,446844635.00,5389912.00,9053954.14,26385.72,39411.76,25869.00,45192.00,868233.63,194123.00,66350.59,12122299.00,422652.00,1250018.37,3547.32,5016.04,4055.00,6673.00,130161.37,24728.00,238994.18,2824965.00,6126393.97,5492.84,8749.20,6847.00,14367.00,556325.63,166061.00,3647.92,263767.00,18377.00,4681.52,6.83,7.24,7.00,39.00,3745.22,103.00,22031.16,3036838.00,213172.00,223426.87,3.30,5.76,33.00,69.00,21723.25,19320.00,36171.85,20709345.00,233990.00,659764.09,312.24,322.48,190.00,340.00,58802.29,8472.00
2020/2/27,2020/2/23,103926374.19,32852570.00,2065705.00,13263733.00,288793.37,429000090.00,5266964.00,8577958.98,25335.65,37336.35,24844.00,42646.00,827954.67,186991.00,60688.06,11660434.00,408668.00,1144564.35,3326.17,4630.36,3791.00,6107.00,119433.71,23530.00,210880.38,2712478.00,5632517.09,5014.41,7909.43,6284.00,13108.00,522109.60,157984.00,3249.12,190770.00,15309.00,3604.56,12.68,13.03,13.00,30.00,2883.65,52.00,28828.02,3764460.00,276048.00,224273.12,2.40,8.34,24.00,111.00,22416.49,20094.00,32304.74,18432466.00,214118.00,465489.17,264.98,274.75,152.00,295.00,47086.24,7526.00
2020/2/28,2020/2/23,99157371.56,32355090.00,1974303.00,13702346.00,263556.45,414705337.00,5011597.00,7814334.93,23925.74,35273.89,23466.00,40301.00,767132.21,172838.00,48243.85,9976952.00,344604.00,875891.33,2631.81,3666.52,3005.00,4844.00,91719.81,18904.00,193618.69,2625701.00,5122961.20,4792.18,7434.18,5978.00,12202.00,468938.55,149683.00,1144.90,59849.00,5195.00,1814.98,4.87,5.15,5.00,16.00,1451.99,40.00,26258.90,3327366.00,245058.00,243297.66,6.00,10.92,60.00,132.00,23647.59,21837.00,34816.84,18638511.00,225225.00,542287.46,309.54,321.08,187.00,356.00,54751.24,8222.00
2020/2/29,2020/2/23,87070536.17,30814386.00,2047495.00,12121485.00,299856.24,479260517.00,5785890.00,8052302.77,25146.25,37531.21,24672.00,43044.00,784284.36,187597.00,61603.57,12624956.00,432337.00,928437.26,2874.25,4080.44,3293.00,5480.00,99389.96,22664.00,186352.80,2216667.00,4633327.42,4475.29,7123.87,5620.00,11945.00,439010.19,143626.00,1420.66,79085.00,6455.00,2280.45,0.97,1.18,1.00,17.00,1824.36,38.00,26685.54,3434872.00,242158.00,192644.37,5.10,7.97,51.00,93.00,19657.53,20070.00,32195.25,17171670.00,202833.00,515353.48,263.94,273.50,152.00,292.00,50261.62,7653.00
2020/3/1,2020/3/1,95340696.52,31385486.00,2120717.00,12092441.00,327664.08,506055761.00,6173449.00,8749257.53,26670.10,39988.04,26166.00,45922.00,862161.92,204738.00,54819.46,13204922.00,441204.00,845848.27,2511.53,3700.16,2865.00,4988.00,89119.83,21981.00,209145.17,2203202.00,4962391.80,4947.53,7831.36,6144.00,12910.00,471848.82,158261.00,1426.47,91202.00,7495.00,3453.90,1.95,2.78,2.00,28.00,2763.12,95.00,26810.34,3920604.00,281120.00,329484.28,3.90,11.28,39.00,147.00,28932.94,22347.00,40364.63,20062239.00,246793.00,704428.00,367.90,381.22,230.00,425.00,69364.11,10293.00
2020/3/2,2020/3/1,102254001.18,34499958.00,2117351.00,15094779.00,316828.67,435507971.00,5302541.00,8492916.83,24373.64,36625.79,23900.00,42075.00,818905.27,187126.00,52221.87,11856539.00,399607.00,864016.97,2503.87,3600.96,2850.00,4797.00,89994.68,20872.00,226369.22,2195461.00,5751619.62,5097.13,8141.93,6407.00,13578.00,516950.85,161918.00,1340.04,87999.00,6935.00,4298.79,2.92,3.33,3.00,35.00,3439.03,96.00,13964.10,2000823.00,137573.00,223605.94,3.00,7.30,30.00,93.00,21908.95,20301.00,20273.02,15579660.00,166011.00,460662.30,276.52,281.92,166.00,245.00,45460.51,2684.00
2020/3/3,2020/3/1,100543882.90,33477618.00,2062584.00,13888179.00,289923.08,425387135.00,5102931.00,8381562.52,24069.74,35725.97,23605.00,40896.00,852446.29,180252.00,48835.92,11253303.00,379304.00,855612.77,2334.09,3318.99,2658.00,4416.00,87100.36,18669.00,217464.73,2369208.00,5515589.19,4855.66,7705.74,6050.00,12786.00,499728.43,156276.00,1439.17,95792.00,6962.00,8946.67,20.48,21.37,21.00,71.00,7157.34,161.00,14636.03,2105496.00,144240.00,195316.94,3.00,5.46,30.00,66.00,19560.40,19725.00,19405.81,14664537.00,161552.00,448871.40,318.76,323.68,183.00,255.00,43862.48,2497.00
2020/3/4,2020/3/1,97884677.08,32954562.00,2046619.00,13425785.00,301183.59,419493188.00,5087407.00,8135546.71,23643.49,35491.84,23187.00,40763.00,801779.88,178477.00,42461.67,9880627.00,339731.00,759093.64,2145.42,3068.77,2452.00,4093.00,76288.18,17609.00,225199.73,2439173.00,5386589.53,5030.80,7892.76,6398.00,13106.00,502068.53,156169.00,1285.23,116854.00,7522.00,10861.14,23.37,24.40,24.00,83.00,8688.91,210.00,14491.38,2029873.00,144087.00,213008.20,5.70,9.59,57.00,114.00,21087.17,20847.00,16460.50,10200073.00,114408.00,347068.43,246.66,250.83,146.00,207.00,35216.00,2064.00
2020/3/5,2020/3/1,97163402.43,32604616.00,2003553.00,13334978.00,296675.96,399829524.00,4823741.00,7830880.91,22481.45,33598.38,22046.00,38537.00,750894.97,170294.00,55508.64,11259678.00,380025.00,896502.83,2631.52,3743.20,2998.00,4972.00,94509.49,21029.00,205135.44,2141162.00,5237534.96,4832.93,7593.67,6147.00,12687.00,474603.88,150670.00,1369.06,129261.00,8633.00,10830.96,22.36,23.87,23.00,88.00,8664.77,191.00,73759.18,9493043.00,253551.00,336445.82,7.60,20.17,76.00,260.00,31870.60,32972.00,16631.48,11034065.00,130702.00,482034.76,306.32,311.72,170.00,249.00,46511.12,2246.00
2020/3/6,2020/3/1,92258296.58,32014099.00,1931851.00,13256080.00,281989.69,400820376.00,4751443.00,7249241.41,21482.99,32172.52,21072.00,36929.00,697788.06,163015.00,52724.02,10029963.00,336268.00,757756.08,2328.83,3331.26,2657.00,4436.00,80163.76,19237.00,198878.84,2114397.00,4998434.72,4248.97,6784.60,5413.00,11448.00,447883.32,144088.00,1305.63,112553.00,7521.00,9982.66,18.54,19.44,19.00,80.00,7986.12,153.00,50845.00,6713088.00,323046.00,322530.98,8.40,25.88,84.00,340.00,32198.11,38604.00,14459.57,8627243.00,111313.00,369749.59,259.76,263.31,144.00,196.00,37571.17,2245.00
2020/3/7,2020/3/1,81413799.45,30363605.00,2009491.00,11732848.00,290898.39,453847300.00,5427266.00,7412904.95,22949.92,34728.16,22517.00,39989.00,727569.81,176092.00,70741.04,13049030.00,442990.00,829651.41,2636.77,3803.10,3011.00,5098.00,85659.69,22066.00,186823.26,2172726.00,4358777.93,4300.63,6890.54,5332.00,11487.00,408161.51,139650.00,1326.36,108260.00,7311.00,10945.18,20.48,21.78,21.00,85.00,8756.15,211.00,49909.44,6973830.00,422582.00,322229.00,15.20,29.68,152.00,364.00,32908.56,44196.00,14543.41,8714364.00,121151.00,475721.64,267.66,272.71,139.00,213.00,47779.03,2387.00
2020/3/8,2020/3/8,89620597.95,30124884.00,2021207.00,11473293.00,317196.48,456827665.00,5473131.00,8088992.56,24169.35,36552.28,23713.00,42082.00,784350.14,188565.00,64317.20,12820778.00,428698.00,847752.16,2619.18,3809.14,2995.00,5129.00,85906.00,21880.00,205950.89,2160333.00,4611734.08,4354.70,7068.85,5437.00,11913.00,432968.73,148167.00,1406.45,136804.00,9355.00,11670.30,25.33,26.08,26.00,90.00,9336.24,167.00,25560.25,3947266.00,262595.00,469822.43,22.00,48.50,220.00,608.00,49107.27,63936.00,15461.81,9742187.00,126496.00,444218.94,286.66,292.88,147.00,238.00,43500.43,2191.00
2020/3/9,2020/3/8,97695807.62,33847550.00,2055919.00,15025065.00,313852.86,429424112.00,5084949.00,8100885.34,22545.84,34331.49,22109.00,39593.00,772596.67,178845.00,51799.23,11624308.00,374980.00,713969.11,1882.93,2826.00,2155.00,3841.00,69978.71,17071.00,218797.00,2111262.00,5408540.34,4448.13,7319.09,5692.00,12426.00,482794.33,154677.00,1368.94,121050.00,8582.00,12736.90,16.56,17.80,17.00,92.00,10189.52,155.00,38966.88,4911016.00,279810.00,543170.97,28.40,80.31,284.00,1044.00,51986.49,62392.00,19421.78,13262815.00,153912.00,499118.97,304.56,309.68,163.00,238.00,49086.12,2563.00
2020/3/10,2020/3/8,97607514.96,32550399.00,2038182.00,13122693.00,312905.41,438014514.00,5130816.00,7927408.39,21634.65,32833.83,21217.00,37830.00,749339.10,173122.00,38992.35,10196912.00,325617.00,641252.68,1791.53,2620.60,2043.00,3515.00,63462.90,16164.00,219516.48,2177138.00,5441925.80,4611.96,7637.42,5766.00,12795.00,483289.49,154271.00,1418.31,129290.00,8530.00,7849.75,14.62,15.58,15.00,65.00,6279.80,125.00,47284.50,5282826.00,242092.00,432198.12,22.80,74.16,228.00,980.00,43336.00,52096.00,21502.53,12034100.00,143120.00,449810.36,289.16,294.21,158.00,232.00,44484.89,2412.00
2020/3/11,2020/3/8,94339419.73,31665007.00,1922008.00,12810843.00,324453.08,407347089.00,4917336.00,7696445.72,21962.94,33156.72,21540.00,38145.00,745061.44,168595.00,51761.55,11718490.00,382791.00,823757.10,2158.97,3114.81,2471.00,4166.00,77375.41,19308.00,197080.84,2135651.00,5209650.26,4398.22,7237.91,5589.00,12295.00,456344.70,145747.00,1451.68,136636.00,9284.00,9816.66,20.46,21.57,22.00,81.00,7853.32,191.00,123797.78,13289372.00,476562.00,351859.12,26.40,69.29,264.00,892.00,35065.45,44416.00,17999.43,10005708.00,119167.00,437430.12,263.20,268.25,140.00,214.00,40721.47,2122.00
2020/3/12,2020/3/8,90092123.71,30546319.00,1810144.00,12158172.00,216014.55,273353216.00,3131254.00,5711794.48,16566.77,25182.71,16247.00,29028.00,552493.18,129213.00,59202.78,12338805.00,411777.00,900818.71,2490.13,3671.84,2851.00,4967.00,91360.30,21628.00,206865.33,2123281.00,4952135.91,4370.17,7119.09,5411.00,11741.00,438303.95,140255.00,1368.88,138428.00,9458.00,12707.18,18.50,19.67,19.00,92.00,10165.74,194.00,120967.48,12763242.00,476758.00,365523.80,28.00,77.18,280.00,1000.00,36932.26,43896.00,14549.95,7400476.00,94761.00,370910.00,262.92,268.18,144.00,221.00,36296.61,1954.00
2020/3/13,2020/3/8,89797100.05,30081166.00,1718068.00,12015715.00,274402.93,359766681.00,4265861.00,7014530.73,21374.67,32360.82,20964.00,37262.00,680117.42,155475.00,64189.95,12602464.00,419321.00,935392.98,2773.19,4009.71,3172.00,5392.00,95694.23,23235.00,200001.78,2116861.00,4967485.68,4584.64,7483.53,5655.00,12241.00,435628.82,139143.00,1385.53,162788.00,10465.00,15100.24,25.31,27.11,26.00,108.00,12080.19,244.00,59538.09,6817960.00,252058.00,369022.87,27.20,67.91,272.00,868.00,36875.24,44856.00,13714.19,6393903.00,88437.00,449947.92,242.22,245.70,135.00,186.00,39367.75,2032.00
2020/3/14,2020/3/8,82239154.08,29412288.00,1849535.00,11072127.00,323312.49,446119361.00,5358335.00,8035352.18,25527.49,38965.42,25042.00,44976.00,789507.66,188324.00,67709.57,14112486.00,472130.00,1016446.49,3069.55,4526.08,3525.00,6135.00,104723.66,25795.00,196112.45,2304388.00,4553933.99,5028.00,7970.51,6132.00,12998.00,426716.33,143856.00,1494.88,159427.00,10347.00,11769.84,22.32,23.56,23.00,92.00,9415.87,193.00,124236.80,15451970.00,520110.00,316853.90,23.20,66.09,232.00,860.00,32397.25,43916.00,14636.36,6653152.00,93168.00,494209.35,267.12,271.83,149.00,218.00,44052.73,2188.00
2020/3/15,2020/3/15,91482541.31,29531221.00,1858140.00,11169769.00,377345.49,492579012.00,5984517.00,8848152.83,27463.42,42201.05,26941.00,48803.00,873932.86,206968.00,83702.85,16299407.00,541032.00,1173776.35,3669.34,5412.41,4200.00,7322.00,120473.91,29184.00,207582.84,2376259.00,4921258.25,5236.31,8510.92,6358.00,13985.00,460000.60,156368.00,1464.09,176456.00,12327.00,14186.76,25.29,26.59,26.00,106.00,11349.41,245.00,123982.72,19158944.00,596656.00,485208.09,28.00,79.91,280.00,1040.00,45336.62,47508.00,15788.87,7957326.00,108512.00,533248.56,280.76,286.43,151.00,234.00,48717.27,2316.00
2020/3/16,2020/3/15,92803047.19,31179191.00,1702534.00,13656195.00,295723.44,407347160.00,4786243.00,7955964.25,23471.53,35544.36,23009.00,40918.00,770761.29,172148.00,83618.41,14378659.00,483244.00,1187435.95,3612.07,5241.34,4125.00,7011.00,121788.89,26425.00,209820.16,2128130.00,5420562.64,5066.45,8260.75,6314.00,13730.00,474178.98,149170.00,1398.63,165402.00,10255.00,12072.04,28.26,29.64,29.00,92.00,9657.63,201.00,119218.76,20010556.00,494710.00,331834.33,21.20,55.35,212.00,712.00,31631.99,39376.00,17004.42,9836347.00,122184.00,423016.86,237.62,241.24,142.00,195.00,40561.81,2087.00
